BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_502-1847-02,-,502-1847-02,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,17,310-0104,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,18,310-0284,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,16,310-0295,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,10,310-0401,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,14,310-0464,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,19,310-0485,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,15,310-0490,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,8,VirtualProduct_502-1847-02_A1,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,12,VirtualProduct_502-1847-02_A2,-,-,1,-,-,-,-
BOM_502-1847-02,-,502-1847-02,-,1,6,VirtualProduct_502-1847-02_A3,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,1,260-0158-03,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,17,310-0104,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,18,310-0284,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,16,310-0295,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,10,310-0401,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,14,310-0464,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,19,310-0485,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,15,310-0490,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,6,VirtualProduct_502-1847-03_A1,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,12,VirtualProduct_502-1847-03_A2,-,-,1,-,-,-,-
BOM_502-1847-03,-,502-1847-03,-,1,8,VirtualProduct_502-1847-03_A3,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,1,260-0162,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,3,300-0211,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,4,300-0212,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,11,310-0178,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,15,310-0251,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,13,310-0295,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,9,310-0401,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,12,310-0490,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,5,310-0571,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,6,310-0572,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,10,320-0284,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,7,VirtualProduct_502-1853_A1,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,8,VirtualProduct_502-1853_A2,-,-,1,-,-,-,-
BOM_502-1853,-,502-1853,-,1,19,VirtualProduct_502-1853_A3,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,1,260-0141-01,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,5,310-0577,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,12,311-0244,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,11,311-0276,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1855,-,502-1855,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,3,300-0150,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,4,300-0151,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,5,300-0152,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,8,302-0004,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,7,302-0007,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,14,310-0104,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,9,310-0401,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,15,310-0485,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,6,310-0577,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,13,311-0244,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,12,311-0276,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,16,313-0039,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,17,313-0043,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,10,320-0284,-,-,1,-,-,-,-
BOM_502-1855-02,-,502-1855-02,-,1,2,VirtualProduct_502-1855-02_A4,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,1,260-0152-01,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,5,310-0577,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,11,311-0244,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,12,311-0276,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1856,-,502-1856,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,1,260-0164-01,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,12,311-0244,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,11,311-0276,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1879-01,-,502-1879-01,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,1,260-0165-01,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,16,310-0104,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,12,310-0178,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,17,310-0284,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,15,310-0295,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,10,310-0401,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,13,310-0464,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,18,310-0485,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,14,310-0490,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,6,VirtualProduct_502-1880-01_A1,-,-,1,-,-,-,-
BOM_502-1880-01,-,502-1880-01,-,1,9,VirtualProduct_502-1880-01_A2,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,1,260-0152-02,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,5,310-0577,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,11,311-0244,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,12,311-0276,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1890,-,502-1890,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,1,260-0146-02,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,17,310-0104,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,18,310-0284,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,16,310-0295,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,10,310-0401,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,14,310-0464,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,19,310-0485,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,15,310-0490,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,7,VirtualProduct_502-1891_A1,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,9,VirtualProduct_502-1891_A2,-,-,1,-,-,-,-
BOM_502-1891,-,502-1891,-,1,13,VirtualProduct_502-1891_A3,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,1,260-0172,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,3,300-0211,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,4,300-0212,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,13,310-0178,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,17,310-0251,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,15,310-0295,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,11,310-0401,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,16,310-0485,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,14,310-0490,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,5,310-0571,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,6,310-0572,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,12,320-0284,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,2,VirtualProduct_502-1892_A1,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,7,VirtualProduct_502-1892_A2,-,-,1,-,-,-,-
BOM_502-1892,-,502-1892,-,1,9,VirtualProduct_502-1892_B1,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,2,300-0140,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,3,300-0195,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,6,310-0166,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,4,310-0357,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,11,310-0376,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,9,310-0440,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,10,320-0109,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,5,320-0284,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,1,504-1560,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,8,VirtualProduct_502-1899_A1,-,-,1,-,-,-,-
BOM_502-1899,-,502-1899,-,1,12,VirtualProduct_502-1899_E1,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,1,260-0174-02,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,12,311-0244,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,11,311-0276,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1903-02,-,502-1903-02,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,1,260-0141-01,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,5,310-0560,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,12,311-0244,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,11,311-0276,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1905-01,-,502-1905-01,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,1,260-0152-01,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,5,310-0591,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,11,311-0244,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,12,311-0276,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1908-01,-,502-1908-01,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,1,260-0152-02,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,14,310-0485,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,5,310-0591,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,11,311-0244,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,12,311-0276,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,15,313-0039,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,16,313-0043,-,-,1,-,-,-,-
BOM_502-1908-02,-,502-1908-02,-,1,9,320-0284,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,3,300-0144,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,4,300-0145,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,5,310-0357,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,11,310-0362,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,7,310-0370,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,8,320-0284,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,2,VirtualProduct_502-1915-XXX_A1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,10,VirtualProduct_502-1915-XXX_B1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,12,VirtualProduct_502-1915-XXX_D1,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,1,260-0175,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,3,300-0211,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,4,300-0212,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,13,310-0178,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,17,310-0251,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,15,310-0295,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,11,310-0401,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,16,310-0485,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,14,310-0490,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,5,310-0571,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,6,310-0572,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,12,320-0284,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,7,VirtualProduct_502-1931_A1,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,9,VirtualProduct_502-1931_A2,-,-,1,-,-,-,-
BOM_502-1931,-,502-1931,-,1,19,VirtualProduct_502-1931_A3,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,2,300-0144,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,3,300-0355,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,6,310-0166,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,4,310-0357,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,10,310-0362,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,7,320-0284,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,1,504-1595,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,9,VirtualProduct_502-1941-XXX_A1,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,5,VirtualProduct_502-1941-XXX_B1,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,1,260-0176,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,2,300-0198,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,16,310-0104,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,17,310-0284,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,15,310-0295,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,10,310-0401,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,5,310-0407,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,14,310-0464,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,18,310-0485,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,12,311-0057,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,13,311-0058,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,11,320-0284,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,7,VirtualProduct_502-1945_A1,-,-,1,-,-,-,-
BOM_502-1945,-,502-1945,-,1,8,VirtualProduct_502-1945_A2,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,1,260-0193,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,3,300-0211,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,4,300-0212,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,13,310-0178,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,17,310-0251,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,15,310-0295,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,11,310-0401,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,16,310-0485,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,14,310-0490,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,5,310-0571,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,6,310-0572,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,12,320-0284,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,7,VirtualProduct_502-1986_A1,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,9,VirtualProduct_502-1986_A2,-,-,1,-,-,-,-
BOM_502-1986,-,502-1986,-,1,2,VirtualProduct_502-1986_A3,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,1,260-0198,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,2,300-0150,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,3,300-0151,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,4,300-0152,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,7,302-0004,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,6,302-0007,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,13,310-0104,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-2002,-,502-2002,-,1,5,310-0407,-,-,1,-,-,-,-
