Customer_ID,CustomerName,PRODUCT_ID,IndustrialStandard,PO_Delivery_Date,PO_Quantity,Quantity,DATE_ID_SHIPPED
100023,华为技术有限公司,500-6390,TR-FC13Y-N00,1/18/2023,214,100.000,3/30/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,9/25/2023,24,24.000,2/18/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,9/18/2023,26,26.000,2/18/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,10/2/2023,150,150.000,5/12/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,8/4/2023,60,60.000,5/19/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,8/18/2023,24,24.000,2/5/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,8/18/2023,16,16.000,2/5/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,8/18/2023,40,40.000,2/5/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,8/18/2023,16,16.000,2/5/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,8/22/2023,10,10.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,8/22/2023,10,10.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,8/22/2023,10,10.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,8/22/2023,40,40.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,9/4/2023,40,40.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,9/4/2023,10,10.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,9/4/2023,40,40.000,5/19/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,9/18/2023,690,690.000,6/20/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,9/18/2023,50,50.000,5/19/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,10/5/2023,20,20.000,3/23/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,10/13/2023,38,38.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,11/17/2023,16,16.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,11/17/2023,256,256.000,1/3/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,10/20/2023,72,72.000,1/11/2024
100042,深圳市中兴康讯电子有限公司,500-4611,TR-FC13T-N00,10/30/2023,1165,1165.000,1/29/2024
100042,深圳市中兴康讯电子有限公司,500-4611,TR-FC13T-N00,11/3/2023,364,364.000,1/29/2024
200026,FlexOptix GmbH,500-4888,TR-FC13T-N00,11/8/2023,1960,700.000,3/29/2024
200026,FlexOptix GmbH,500-4888,TR-FC13T-N00,11/8/2023,1960,200.000,2/25/2024
200026,FlexOptix GmbH,500-4888,TR-FC13T-N00,11/8/2023,1960,500.000,2/25/2024
200026,FlexOptix GmbH,500-4888,TR-FC13T-N00,11/8/2023,1960,460.000,1/27/2024
200026,FlexOptix GmbH,500-4888,TR-FC13T-N00,11/8/2023,1960,100.000,1/12/2024
200026,FlexOptix GmbH,500-4889,TR-FC13T-N00,11/8/2023,1040,400.000,1/12/2024
200026,FlexOptix GmbH,500-4889,TR-FC13T-N00,11/8/2023,1040,40.000,1/27/2024
200026,FlexOptix GmbH,500-4889,TR-FC13T-N00,11/8/2023,1040,100.000,2/25/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,11/30/2023,24,24.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/1/2023,4,4.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/1/2023,2,2.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/1/2023,64,64.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/1/2023,128,128.000,1/3/2024
100042,深圳市中兴康讯电子有限公司,500-4611,TR-FC13T-N00,11/11/2023,357,357.000,2/22/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,2/11/2024,80,80.000,2/6/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/19/2023,64,64.000,1/3/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,12/19/2023,64,64.000,1/3/2024
100417,北京百度网讯科技有限公司,500-6204,TR-FC13T-N00,12/15/2023,4276,600.000,1/22/2024
100417,北京百度网讯科技有限公司,500-6204,TR-FC13T-N00,12/15/2023,4276,1326.000,1/22/2024
100417,北京百度网讯科技有限公司,500-6420,TR-FC13T-N00,12/4/2023,768,768.000,1/10/2024
100391,阿里云计算有限公司,500-5529,TR-FC13X-N00,12/22/2023,2000,800.000,1/2/2024
100391,阿里云计算有限公司,500-5529,TR-FC13X-N00,12/22/2023,2000,800.000,2/18/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,3/23/2024,150,150.000,3/17/2024
100391,阿里云计算有限公司,500-5529,TR-FC13X-N00,12/22/2023,1500,1500.000,1/5/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,12/8/2023,40,40.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,12/8/2023,60,60.000,3/11/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/8/2023,18,18.000,4/16/2024
100217,新华三信息技术有限公司,500-6160,TR-FC13T-N4T,12/8/2023,26,26.000,3/2/2024
100217,新华三信息技术有限公司,500-6161,TR-FC13T-N4X,12/8/2023,5,5.000,2/19/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/8/2023,38,38.000,5/12/2024
100217,新华三信息技术有限公司,500-6161,TR-FC13T-N4X,12/8/2023,22,22.000,1/25/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/8/2023,7,7.000,2/19/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/8/2023,40,26.000,3/2/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/8/2023,40,14.000,5/12/2024
200114,Hyve Solutions Corporation,500-5785,TR-FC13T-NWB,12/15/2023,2000,1000.000,1/9/2024
200114,Hyve Solutions Corporation,500-5785,TR-FC13T-NWB,12/15/2023,2000,1000.000,1/16/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,1/19/2024,2,2.000,1/19/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,1/19/2024,2,2.000,1/19/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,1/19/2024,1,1.000,1/19/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,1/19/2024,256,256.000,1/3/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,12/15/2023,50,50.000,5/19/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/15/2023,10,10.000,3/30/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-6417,TR-FC13T-N00,1/5/2024,770,770.000,1/3/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,4/13/2024,148,148.000,2/5/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,4/20/2024,689,689.000,2/5/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/4/2024,675,675.000,2/5/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/18/2024,683,683.000,2/4/2024
100300,北京字跳网络技术有限公司,500-4562,TR-QQ13L-N00,1/12/2024,120,120.000,1/2/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,12/27/2023,330,330.000,3/23/2024
100411,阿里巴巴信息港（江苏）有限公司,500-6417,TR-FC13T-N00,1/10/2024,44,44.000,1/4/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/8/2024,703,703.000,2/23/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/22/2024,686,686.000,2/23/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/6/2024,680,680.000,2/23/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-5529,TR-FC13X-N00,1/3/2024,76,66.000,1/3/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-5529,TR-FC13X-N00,1/3/2024,76,10.000,1/3/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-5819,TR-FC13X-NRO,1/3/2024,66,66.000,1/4/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-6417,TR-FC13T-N00,1/3/2024,580,580.000,1/5/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/29/2023,22,22.000,3/30/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/29/2023,22,22.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/29/2023,64,64.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,12/29/2023,22,22.000,5/12/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/29/2023,36,36.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/29/2023,10,10.000,4/16/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,12/29/2023,10,10.000,4/16/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,1/2/2024,70,70.000,1/15/2024
100417,北京百度网讯科技有限公司,500-6204,TR-FC13T-N00,1/27/2024,768,768.000,1/31/2024
200114,Hyve Solutions Corporation,500-4890,TR-QQ13T-NAM,1/25/2024,250,250.000,1/19/2024
200114,Hyve Solutions Corporation,500-5010,TR-QQ13T-NW2,1/25/2024,950,950.000,1/19/2024
100391,阿里云计算有限公司,500-5529,TR-FC13X-N00,1/8/2024,520,520.000,1/10/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,1/8/2024,230,230.000,3/23/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-5529,TR-FC13X-N00,1/10/2024,72,72.000,1/12/2024
PSM01,INNOLIGHT TECHNOLOGY USA INC.,500-5281,TR-FC13T-NGL,1/10/2024,600,600.000,1/29/2024
100185,深圳融溢科技有限公司,500-6485,TR-QQ13Y-N00,1/12/2024,11,11.000,1/19/2024
100185,深圳融溢科技有限公司,500-7232,TR-BC13P-H00,1/12/2024,190,190.000,1/16/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,1/15/2024,10,10.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,1/15/2024,11,11.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,1/15/2024,11,11.000,3/30/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,1/15/2024,60,5.000,4/24/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,1/15/2024,20,20.000,5/19/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,1/15/2024,120,120.000,3/23/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,1/15/2024,330,330.000,6/20/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,4/20/2024,559,559.000,2/29/2024
200530,ADVA Optical Networking SE,500-3886,TR-FC13X-NAD,1/16/2024,150,150.000,2/25/2024
100042,深圳市中兴康讯电子有限公司,500-4611,TR-FC13T-N00,1/17/2024,429,203.000,2/22/2024
100042,深圳市中兴康讯电子有限公司,500-4611,TR-FC13T-N00,1/17/2024,429,226.000,3/22/2024
100217,新华三信息技术有限公司,500-6448,TR-QQ13Y-N00-H3C,1/18/2024,130,130.000,3/23/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/4/2024,1086,1086.000,2/29/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/18/2024,1091,355.000,2/29/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/18/2024,1091,736.000,3/7/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,1/22/2024,10,10.000,4/16/2024
200071,Juniper Networks Inc,561-0026,TR-FC13T-NJ3,1/23/2024,2,2.000,1/31/2024
200530,ADVA Optical Networking SE,500-3886,TR-FC13X-NAD,1/23/2024,35,35.000,2/25/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/8/2024,1123,1123.000,3/7/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/22/2024,1103,141.000,3/11/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/22/2024,1103,962.000,3/15/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/6/2024,1083,38.000,3/15/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/6/2024,1083,45.000,3/25/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/6/2024,1083,1000.000,3/17/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/20/2024,966,966.000,3/25/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,5/25/2024,571,571.000,3/25/2024
200542,Precision Optical Transceivers UK Limited,500-3776-02,TR-FC13T-N00,1/24/2024,12,12.000,2/1/2024
200643,Flextronics International  Europe B. V.,500-5500,TR-FC13H-HCI,1/30/2024,448,448.000,2/5/2024
200643,Flextronics International  Europe B. V.,500-5500,TR-FC13H-HCI,1/30/2024,800,800.000,2/5/2024
200146,ADVA Optical Networking,500-3886,TR-FC13X-NAD,1/25/2024,35,35.000,4/1/2024
200539,KITE BIRD MALAYSIA SDN. BHD.,500-5595,TR-FC13T-NTC,1/30/2024,2,2.000,2/1/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,1/30/2024,16,16.000,2/1/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,1/30/2024,60,60.000,2/1/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,1/30/2024,256,256.000,2/1/2024
200036,VITEX LLC,500-4562,TR-QQ13L-N00,1/26/2024,10,10.000,1/30/2024
200006,"Ficer Technology Co.,Ltd",500-4292,TR-FC13T-N00,1/26/2024,100,100.000,1/31/2024
100391,阿里云计算有限公司,500-4957,TR-FC13T-N00,2/8/2024,2000,1000.000,2/29/2024
100391,阿里云计算有限公司,500-4957,TR-FC13T-N00,2/8/2024,2000,1000.000,2/29/2024
100217,新华三信息技术有限公司,500-4378,TR-FC13T-NHP,1/26/2024,10,10.000,5/19/2024
200109,"Precision Optical Technologies, Inc",500-3776-02,TR-FC13T-N00,1/31/2024,4,4.000,2/29/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,2/2/2024,10,10.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,2/2/2024,10,10.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,2/2/2024,10,10.000,3/30/2024
100217,新华三信息技术有限公司,500-6267,TR-FC13T-N4X,2/2/2024,10,10.000,4/16/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,6/1/2024,60,60.000,3/23/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,6/8/2024,220,220.000,3/23/2024
200433,INGRASYS (SINGAPORE) PTE. LTD,500-4292,TR-FC13T-N00,2/15/2024,10,10.000,2/25/2024
200610,"PANOPTICS CO., LTD",500-5523,TR-QQ13L-N00,2/6/2024,200,200.000,2/20/2024
200109,"Precision Optical Technologies, Inc",500-3776-02,TR-FC13T-N00,2/6/2024,40,40.000,3/29/2024
200071,Juniper Networks Inc,561-0026,TR-FC13T-NJ3,2/6/2024,2,2.000,2/26/2024
200390,Aceville Pte. Ltd.,500-5595,TR-FC13T-NTC,3/10/2024,2,2.000,2/28/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,3/10/2024,32,32.000,2/28/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,3/10/2024,80,80.000,2/28/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,3/10/2024,128,128.000,2/28/2024
200036,VITEX LLC,500-4562,TR-QQ13L-N00,2/19/2024,8,8.000,2/22/2024
200006,"Ficer Technology Co.,Ltd",500-3776-02,TR-FC13T-N00,2/18/2024,80,80.000,2/22/2024
100185,深圳融溢科技有限公司,500-6485,TR-QQ13Y-N00,2/20/2024,120,120.000,2/29/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,561-0056,TR-FC13T-N00,2/21/2024,3,3.000,2/23/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,561-0057,TR-FC13T-N00,2/21/2024,527,527.000,2/23/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,500-4292,TR-FC13T-N00,2/21/2024,105,105.000,2/25/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,500-3776-02,TR-FC13T-N00,2/21/2024,85,85.000,2/25/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,500-4292,TR-FC13T-N00,2/21/2024,480,145.000,3/16/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,500-4292,TR-FC13T-N00,2/21/2024,480,335.000,3/28/2024
200618,CREATEOPTICS TECHNOLOGY LIMITED,500-3776-02,TR-FC13T-N00,2/21/2024,20,20.000,3/16/2024
200071,Juniper Networks Inc,561-0026,TR-FC13T-NJ3,2/22/2024,4,4.000,2/29/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,6/1/2024,230,230.000,4/20/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,6/15/2024,230,230.000,4/20/2024
200088,"Amazon Web Services, Inc.",500-5785,TR-FC13T-NWB,2/29/2024,12,12.000,3/1/2024
200088,"Amazon Web Services, Inc.",500-5680,TR-FC13T-NWD,2/29/2024,12,12.000,3/28/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,2/23/2024,32,32.000,3/30/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,2/23/2024,16,16.000,3/30/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,2/23/2024,2,2.000,4/7/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,2/23/2024,14,14.000,3/30/2024
100300,北京字跳网络技术有限公司,500-4692,TR-QQ13L-N00,3/30/2024,100,100.000,3/19/2024
100300,北京字跳网络技术有限公司,500-4692,TR-QQ13L-N00,3/30/2024,210,210.000,3/19/2024
200275,Do Networks Limited,500-4292,TR-FC13T-N00,2/26/2024,200,200.000,4/7/2024
200071,Juniper Networks Inc,500-5424,TR-QQ13T-NJ4,2/27/2024,1,1.000,3/7/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,8,8.000,4/16/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/20/2024,1,1.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,32,32.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,32,32.000,4/17/2024
200535,ORIENTAL POWER HOLDINGS LIMITED,500-5595,TR-FC13T-NTC,4/20/2024,20,20.000,4/12/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,4,4.000,4/16/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,8,8.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,1,1.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,128,128.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,128,128.000,4/17/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/20/2024,1,1.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/17/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,256,256.000,4/17/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,3/1/2024,48,48.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,3/1/2024,24,24.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,3/1/2024,34,34.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,3/1/2024,16,16.000,5/12/2024
100217,新华三信息技术有限公司,500-6266,TR-FC13T-N4T,3/1/2024,12,12.000,5/12/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,3/1/2024,60,60.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,3/1/2024,80,80.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,3/1/2024,80,80.000,5/19/2024
100217,新华三信息技术有限公司,500-4672,TR-FC13T-N00,3/1/2024,150,150.000,5/19/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,24,24.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,32,32.000,4/17/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/10/2024,1,1.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,56,56.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,8,8.000,4/17/2024
200535,ORIENTAL POWER HOLDINGS LIMITED,500-5595,TR-FC13T-NTC,4/10/2024,64,64.000,4/12/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,224,224.000,4/17/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/10/2024,32,32.000,4/16/2024
200535,ORIENTAL POWER HOLDINGS LIMITED,500-5595,TR-FC13T-NTC,4/10/2024,42,42.000,4/12/2024
200452,Tencent Cloud LLC,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,128,128.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
200026,FlexOptix GmbH,500-4042,TR-BC13T-N00,3/5/2024,30,30.000,3/23/2024
200465,LAUDREN Electronique,500-4692,TR-QQ13L-N00,3/5/2024,8,8.000,4/7/2024
200071,Juniper Networks Inc,500-5423,TR-QQ13T-NJ4,3/5/2024,2,2.000,3/30/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,8,8.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,8,8.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,8,8.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,32,32.000,4/17/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/10/2024,32,32.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/10/2024,2,2.000,4/16/2024
200540,GLORYBIRD JAPAN G.K.,500-5595,TR-FC13T-NTC,4/10/2024,8,8.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/10/2024,16,16.000,4/17/2024
100408,阿里云计算（张北）有限公司,500-4957,TR-FC13T-N00,3/15/2024,435,435.000,3/25/2024
100408,阿里云计算（张北）有限公司,500-6417,TR-FC13T-N00,3/15/2024,175,175.000,3/25/2024
200613,GREEN ENERGY GLOBAL INVESTMENT LIMITED,500-4957,TR-FC13T-N00,3/15/2024,420,420.000,3/26/2024
200275,Do Networks Limited,500-4042,TR-BC13T-N00,3/6/2024,10,10.000,3/15/2024
200114,Hyve Solutions Corporation,500-4890,TR-QQ13T-NAM,3/8/2024,1500,1500.000,4/15/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,4,4.000,4/17/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/20/2024,4,4.000,4/16/2024
200550,Tencent (Thailand) Company Limited,500-5595,TR-FC13T-NTC,4/20/2024,2,2.000,4/16/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,4,4.000,4/17/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,4/1/2024,210,210.000,4/20/2024
100023,华为技术有限公司,500-6035,TR-FC13V-N00,4/1/2024,120,120.000,4/20/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/10/2024,1117,1117.000,4/24/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/15/2024,1119,883.000,4/24/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/15/2024,1119,236.000,5/6/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,6/29/2024,1084,1084.000,5/6/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/13/2024,1083,680.000,5/6/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/13/2024,1083,403.000,4/29/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,7/27/2024,766,766.000,4/29/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,8/24/2024,690,690.000,4/29/2024
100023,华为技术有限公司,500-7041,TR-FC13T-N00,8/10/2024,673,673.000,4/29/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,4,4.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,8,8.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,8,8.000,4/17/2024
200568,Kite Bird Korea Yuhan Hoesa,500-5595,TR-FC13T-NTC,4/20/2024,32,32.000,4/17/2024
