MODEL_ID,ERROR_ID,SOURCE_TABLE_NAME,SOURCE_COLUMN_NAME,LOOKUP_TABLE_NAME,ERROR_VALUE,ERROR_TIMESTAMP,RELATED_IDENTIFIER
DSM,22000,NULL,NULL,NULL,004971-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,004977-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,004979-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,004980-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,004981-02@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,004999-03@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005164-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005165-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005170-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005194-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005214-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005215-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005258-02@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005284-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005320-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005322-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005370-15@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005370-77@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005374-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005377-02@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-09@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-10@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-12@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-13@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-16@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005378-17@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,005379-01@7040,2024-05-03 06:10:07.040,NULL
DSM,22012,NULL,NULL,NULL,007522-15@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007525-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-06@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-07@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-08@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-09@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-10@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-11@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-12@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007529-13@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007539-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007555-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007558-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007558-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007558-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007562-08@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007562-09@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007564-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007565-10@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007565-11@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007568-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007568-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007568-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007568-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007568-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007578-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007584-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007588-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007618-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007619-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007621-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007622-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007632-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007632-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-06@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007655-07@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007658-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007662-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007666-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007667-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007667-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007667-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007672-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007679-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007683-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,007692-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,098569-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,099556-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,099936-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20009-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20010-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20011-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20012-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20015-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20016-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20017-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20018-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20019-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20020-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20021-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20022-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20023-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20024-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20024-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20024-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20706-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20706-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20706-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,20706-06@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,30083-90@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,60001-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,80009-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,80012-44@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,80059-29@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,COLLAGEN@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,DUMMY001@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDBG-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDFT-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDGL-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDGR-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDPT-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,ERDQT-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-04@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-05@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-06@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-07@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-08@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-09@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-10@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-11@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-12@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-13@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-14@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-15@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-16@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-17@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-18@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-19@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-20@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-21@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-22@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-23@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-24@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-25@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-26@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-27@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-28@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-29@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-30@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-31@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-32@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-33@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-34@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-35@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0002-36@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0014-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0015-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0016-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0017-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0018-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0019-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0020-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0021-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0022-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,NV0023-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0002-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0029-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-02@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-03@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-67@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-77@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-78@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-80@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0034-82@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,RM0053-01@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000000006@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000002005@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006503@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006518@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006519@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006520@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006522@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006523@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006526@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006527@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006530@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006533@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000006534@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007517@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007540@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007570@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007580@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007610@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007640@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007650@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007651@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007653@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007654@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007660@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007661@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007662@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007663@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007704@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007705@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007706@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007712@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007713@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007721@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007730@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007731@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007754@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007770@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007773@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007790@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007800@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007941@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007956@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007959@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007960@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007961@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007962@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007963@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007970@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007992@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000007993@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008000@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008010@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008011@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008020@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008022@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008023@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008030@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008040@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008041@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008042@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008043@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008050@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008052@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008053@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008054@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008055@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008056@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008057@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008060@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008061@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008062@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008063@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008065@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008070@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008080@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008081@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008082@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008100@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008101@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008102@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008130@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008165@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008166@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008167@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000000008168@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050012@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050181@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050192@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050193@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050194@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050201@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050202@7040,2024-05-03 06:10:25.867,NULL
DSM,22012,NULL,NULL,NULL,000000000005050212@7040,2024-05-03 06:10:25.867,NULL
DSM,24,NULL,NULL,NULL,LOT_ID: 000007007710,2024-05-03 09:01:48.307,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00000487,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001329,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001330,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001331,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001332,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001333,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001334,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001335,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00001350,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00002883,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00002884,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00002885,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00003734,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00003761,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004102,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004182,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004183,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004443,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004450,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004451,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004486,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004504,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004505,2024-05-03 09:03:17.273,NULL
