PRODUCT_ID,LOCATION,ROUTE_ID,PREFERENCE,COST,BOM_ID,BOG_ID,EFFECTIVE_START,EFFECTIVE_END,HIER_LEVEL_1,HIER_LEVEL_,HIER_LEVEL_3,process_unit_cost,UDA_string_-_-_DMDSPEC,UDA_string_to_workorder_no_ASSY_LOC,UDA_string_to_workorder_no_FAB_LOC
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5604,1000,ROUTE_COP_Module,1,0,BOM_500-5604,-,-,-,-,-,-,1,-,-,-
502-2119,1000,ROUTE_dummy,1,0,BOM_502-2119,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-2119_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-2119_A1,-,-,-,-,-,-,1,-,-,-
260-0141-02,1000,ROUTE_dummy,1,0,BOM_260-0141-02,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_B1,-,-,-,-,-,-,1,-,-,-
280-1160-02,1000,ROUTE_dummy,1,0,BOM_280-1160-02,-,-,-,-,-,-,1,-,-,-
280-1049-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-27,-,-,-,-,-,-,1,-,-,-
280-1049-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-29,-,-,-,-,-,-,1,-,-,-
280-1049-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-31,-,-,-,-,-,-,1,-,-,-
280-1049-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-33,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_COP_PCBA-Home,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_C1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_A1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5605,1000,ROUTE_COP_Module,1,0,BOM_500-5605,-,-,-,-,-,-,1,-,-,-
502-2617,1000,ROUTE_dummy,1,0,BOM_502-2617,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-2617_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-2617_A1,-,-,-,-,-,-,1,-,-,-
260-0141-02,1000,ROUTE_dummy,1,0,BOM_260-0141-02,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_B1,-,-,-,-,-,-,1,-,-,-
280-1160-02,1000,ROUTE_dummy,1,0,BOM_280-1160-02,-,-,-,-,-,-,1,-,-,-
280-1049-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-27,-,-,-,-,-,-,1,-,-,-
280-1049-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-29,-,-,-,-,-,-,1,-,-,-
280-1049-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-31,-,-,-,-,-,-,1,-,-,-
280-1049-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-33,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_COP_PCBA-Home,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_C1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_A1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5610,1000,ROUTE_COP_Module,1,0,BOM_500-5610,-,-,-,-,-,-,1,-,-,-
502-2241,1000,ROUTE_dummy,1,0,BOM_502-2241,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-2241_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-2241_A1,-,-,-,-,-,-,1,-,-,-
260-0237,1000,ROUTE_dummy,1,0,BOM_260-0237,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0237_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0237_A1,-,-,-,-,-,-,1,-,-,-
280-1423,1000,ROUTE_dummy,1,0,BOM_280-1423,-,-,-,-,-,-,1,-,-,-
280-1093-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1093-27,-,-,-,-,-,-,1,-,-,-
280-1093-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1093-29,-,-,-,-,-,-,1,-,-,-
280-1093-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1093-31,-,-,-,-,-,-,1,-,-,-
280-1093-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1093-33,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1423_A2,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1423_A2,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_dummy,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0237_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0237_B1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0237_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0237_C1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
313-0043,1000,ROUTE_COP_Receptacle,1,0,BOM_313-0043,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
500-5647,1000,ROUTE_COP_Module,1,0,BOM_500-5647,-,-,-,-,-,-,1,-,-,-
502-2652,1000,ROUTE_dummy,1,0,BOM_502-2652,-,-,-,-,-,-,1,-,-,-
260-0365-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0365-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-5648,1000,ROUTE_COP_Module,1,0,BOM_500-5648,-,-,-,-,-,-,1,-,-,-
502-2653,1000,ROUTE_dummy,1,0,BOM_502-2653,-,-,-,-,-,-,1,-,-,-
260-0366-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0366-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-5679,1000,ROUTE_COP_Module,1,0,BOM_500-5679,-,-,-,-,-,-,1,-,-,-
502-2376,1000,ROUTE_dummy,1,0,BOM_502-2376,-,-,-,-,-,-,1,-,-,-
260-0199,1000,ROUTE_COP_OB,1,0,BOM_260-0199,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_A1,-,-,-,-,-,-,1,-,-,-
280-1314,1000,ROUTE_dummy,1,0,BOM_280-1314,-,-,-,-,-,-,1,-,-,-
280-1312-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-27,-,-,-,-,-,-,1,-,-,-
280-1312-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-29,-,-,-,-,-,-,1,-,-,-
280-1312-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-31,-,-,-,-,-,-,1,-,-,-
280-1312-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-33,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1314_A2,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1314_A2,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_dummy,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_B1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_C1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5680,1000,ROUTE_COP_Module,1,0,BOM_500-5680,-,-,-,-,-,-,1,-,-,-
502-2377,1000,ROUTE_dummy,1,0,BOM_502-2377,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-2377_A2,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-2377_A2,-,-,-,-,-,-,1,-,-,-
260-0141-02,1000,ROUTE_dummy,1,0,BOM_260-0141-02,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_B1,-,-,-,-,-,-,1,-,-,-
280-1160-02,1000,ROUTE_dummy,1,0,BOM_280-1160-02,-,-,-,-,-,-,1,-,-,-
280-1049-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-27,-,-,-,-,-,-,1,-,-,-
280-1049-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-29,-,-,-,-,-,-,1,-,-,-
280-1049-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-31,-,-,-,-,-,-,1,-,-,-
280-1049-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1049-33,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_COP_PCBA-Home,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_C1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-02_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-02_A1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5699,1000,ROUTE_COP_Module,1,0,BOM_500-5699,-,-,-,-,-,-,1,-,-,-
502-1783-05,1000,ROUTE_dummy,1,0,BOM_502-1783-05,-,-,-,-,-,-,1,-,-,-
260-0141-05,1000,ROUTE_COP_OB,1,0,BOM_260-0141-05,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-05_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-05_A1,-,-,-,-,-,-,1,-,-,-
280-1160-05,1000,ROUTE_dummy,1,0,BOM_280-1160-05,-,-,-,-,-,-,1,-,-,-
280-1146-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1146-27,-,-,-,-,-,-,1,-,-,-
280-1146-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1146-29,-,-,-,-,-,-,1,-,-,-
280-1146-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1146-31,-,-,-,-,-,-,1,-,-,-
280-1146-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1146-33,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1160-05_A2,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1160-05_A2,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_dummy,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-05_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-05_B1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0141-05_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0141-05_C1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-1459,1000,ROUTE_COP_Receptacle,1,0,BOM_280-1459,-,-,-,-,-,-,1,-,-,-
280-1460,1000,ROUTE_COP_Receptacle,1,0,BOM_280-1460,-,-,-,-,-,-,1,-,-,-
500-5708,1000,ROUTE_COP_Module,1,0,BOM_500-5708,-,-,-,-,-,-,1,-,-,-
502-2625,1000,ROUTE_dummy,1,0,BOM_502-2625,-,-,-,-,-,-,1,-,-,-
311-0244,1000,ROUTE_COP_OB,1,0,BOM_311-0244,-,-,-,-,-,-,1,-,-,-
500-5709,1000,ROUTE_COP_Module,1,0,BOM_500-5709,-,-,-,-,-,-,1,-,-,-
502-2625,1000,ROUTE_dummy,1,0,BOM_502-2625,-,-,-,-,-,-,1,-,-,-
311-0244,1000,ROUTE_COP_OB,1,0,BOM_311-0244,-,-,-,-,-,-,1,-,-,-
500-5710,1000,ROUTE_COP_Module,1,0,BOM_500-5710,-,-,-,-,-,-,1,-,-,-
502-2625,1000,ROUTE_dummy,1,0,BOM_502-2625,-,-,-,-,-,-,1,-,-,-
311-0244,1000,ROUTE_COP_OB,1,0,BOM_311-0244,-,-,-,-,-,-,1,-,-,-
500-5773,1000,ROUTE_COP_Module,1,0,BOM_500-5773,-,-,-,-,-,-,1,-,-,-
502-3207,1000,ROUTE_dummy,1,0,BOM_502-3207,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-3207_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-3207_A1,-,-,-,-,-,-,1,-,-,-
260-0250,1000,ROUTE_dummy,1,0,BOM_260-0250,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0250_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0250_A1,-,-,-,-,-,-,1,-,-,-
280-1391,1000,ROUTE_dummy,1,0,BOM_280-1391,-,-,-,-,-,-,1,-,-,-
500-5785,1000,ROUTE_COP_Module,1,0,BOM_500-5785,-,-,-,-,-,-,1,-,-,-
502-2709,1000,ROUTE_dummy,1,0,BOM_502-2709,-,-,-,-,-,-,1,-,-,-
260-0199,1000,ROUTE_COP_OB,1,0,BOM_260-0199,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_A1,-,-,-,-,-,-,1,-,-,-
280-1314,1000,ROUTE_dummy,1,0,BOM_280-1314,-,-,-,-,-,-,1,-,-,-
280-1312-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-27,-,-,-,-,-,-,1,-,-,-
280-1312-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-29,-,-,-,-,-,-,1,-,-,-
280-1312-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-31,-,-,-,-,-,-,1,-,-,-
280-1312-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1312-33,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1314_A2,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1314_A2,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_dummy,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_B1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0199_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0199_C1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5786,1000,ROUTE_COP_Module,1,0,BOM_500-5786,-,-,-,-,-,-,1,-,-,-
502-2710,1000,ROUTE_dummy,1,0,BOM_502-2710,-,-,-,-,-,-,1,-,-,-
260-0278,1000,ROUTE_COP_OB,1,0,BOM_260-0278,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0278_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0278_A1,-,-,-,-,-,-,1,-,-,-
280-1531,1000,ROUTE_dummy,1,0,BOM_280-1531,-,-,-,-,-,-,1,-,-,-
280-1532-27,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1532-27,-,-,-,-,-,-,1,-,-,-
280-1532-29,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1532-29,-,-,-,-,-,-,1,-,-,-
280-1532-31,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1532-31,-,-,-,-,-,-,1,-,-,-
280-1532-33,1000,ROUTE_COP_TX-COC,1,0,BOM_280-1532-33,-,-,-,-,-,-,1,-,-,-
280-1159,1000,ROUTE_COP_PCBA-Home,1,0,BOM_280-1159,-,-,-,-,-,-,1,-,-,-
VirtualProduct_280-1159_A1,SUB_PCBA,ROUTE_dummy,1,0,BOM_VirtualProduct_280-1159_A1,-,-,-,-,-,-,1,-,-,-
504-1319,SUB_PCBA,ROUTE_dummy,1,0,BOM_504-1319,-,-,-,-,-,-,1,-,-,-
910-0067,1000,ROUTE_COP_PCBA-Home,1,0,BOM_910-0067,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0278_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0278_B1,-,-,-,-,-,-,1,-,-,-
280-1133,1000,ROUTE_dummy,1,0,BOM_280-1133,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0278_C1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0278_C1,-,-,-,-,-,-,1,-,-,-
280-1020,1000,ROUTE_dummy,1,0,BOM_280-1020,-,-,-,-,-,-,1,-,-,-
280-0650,1000,ROUTE_COP_Receptacle,1,0,BOM_280-0650,-,-,-,-,-,-,1,-,-,-
320-0493,1000,ROUTE_COP_Receptacle,1,0,BOM_320-0493,-,-,-,-,-,-,1,-,-,-
500-5819,1000,ROUTE_COP_Module,1,0,BOM_500-5819,-,-,-,-,-,-,1,-,-,-
330-0024,1000,ROUTE_dummy,1,0,BOM_330-0024,-,-,-,-,-,-,1,-,-,-
500-5854,1000,ROUTE_COP_Module,1,0,BOM_500-5854,-,-,-,-,-,-,1,-,-,-
502-2304,1000,ROUTE_dummy,1,0,BOM_502-2304,-,-,-,-,-,-,1,-,-,-
VirtualProduct_502-2304_B1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_502-2304_B1,-,-,-,-,-,-,1,-,-,-
260-0250,1000,ROUTE_dummy,1,0,BOM_260-0250,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
VirtualProduct_260-0250_A1,1000,ROUTE_dummy,1,0,BOM_VirtualProduct_260-0250_A1,-,-,-,-,-,-,1,-,-,-
280-1391,1000,ROUTE_dummy,1,0,BOM_280-1391,-,-,-,-,-,-,1,-,-,-
500-5909,1000,ROUTE_COP_Module,1,0,BOM_500-5909,-,-,-,-,-,-,1,-,-,-
502-2652,1000,ROUTE_dummy,1,0,BOM_502-2652,-,-,-,-,-,-,1,-,-,-
260-0365-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0365-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-5910,1000,ROUTE_COP_Module,1,0,BOM_500-5910,-,-,-,-,-,-,1,-,-,-
502-2653,1000,ROUTE_dummy,1,0,BOM_502-2653,-,-,-,-,-,-,1,-,-,-
260-0366-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0366-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-5971,1000,ROUTE_COP_Module,1,0,BOM_500-5971,-,-,-,-,-,-,1,-,-,-
502-2625,1000,ROUTE_dummy,1,0,BOM_502-2625,-,-,-,-,-,-,1,-,-,-
311-0244,1000,ROUTE_COP_OB,1,0,BOM_311-0244,-,-,-,-,-,-,1,-,-,-
500-6011,1000,ROUTE_COP_Module,1,0,BOM_500-6011,-,-,-,-,-,-,1,-,-,-
502-2652,1000,ROUTE_dummy,1,0,BOM_502-2652,-,-,-,-,-,-,1,-,-,-
260-0365-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0365-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-6012,1000,ROUTE_COP_Module,1,0,BOM_500-6012,-,-,-,-,-,-,1,-,-,-
502-2653,1000,ROUTE_dummy,1,0,BOM_502-2653,-,-,-,-,-,-,1,-,-,-
260-0366-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0366-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-6013,1000,ROUTE_COP_Module,1,0,BOM_500-6013,-,-,-,-,-,-,1,-,-,-
502-2652,1000,ROUTE_dummy,1,0,BOM_502-2652,-,-,-,-,-,-,1,-,-,-
260-0365-CD,1000,ROUTE_COP_OB,1,0,BOM_260-0365-CD,-,-,-,-,-,-,1,-,-,-
280-0695,1000,ROUTE_COP_CB,1,0,BOM_280-0695,-,-,-,-,-,-,1,-,-,-
280-0897,1000,ROUTE_COP_Preform,1,0,BOM_280-0897,-,-,-,-,-,-,1,-,-,-
280-2019-CD,1000,ROUTE_COP_Preform,1,0,BOM_280-2019-CD,-,-,-,-,-,-,1,-,-,-
500-6014,1000,ROUTE_COP_Module,1,0,BOM_500-6014,-,-,-,-,-,-,1,-,-,-
502-2653,1000,ROUTE_dummy,1,0,BOM_502-2653,-,-,-,-,-,-,1,-,-,-
